menuItemId,price
0b93a90c-1f6d-453d-b6cc-31eab3e6148e,34
0b96d45d-096e-4a2d-8207-011b3bf48bd6,65
0b9dc765-0595-434a-abfb-9bd49309c03f,13
0b9e153d-102c-4ac5-b5f2-bdd84578ce0b,61
0b9e5539-faf3-41bd-8ac6-0f990a014dac,82
0ba1f09f-198e-4216-bce6-34981f25ac05,35
0ba4cb05-b00f-4cb5-97b2-9351af2ab14f,49
0ba93ec9-8efd-4cab-a42a-6ea4463b0bff,50
0baa42b9-31c0-4fda-bd8b-fea81b2aef5c,72
0bac21bf-d966-4438-a8a0-05e4e23e1903,80
0bacbb59-a8c3-4f22-897e-58dbb466ed76,29
0bb1f3e9-1b78-4bae-96a5-9bcba37c9ae1,29
0bb2dd4b-64ae-465d-8ced-5e5fedb00997,40
0bb4bfd8-4de2-4880-b022-16b93f6bf4f3,81
0bb65e97-1c01-4526-a36d-c4d67648191f,86
0bba63e8-213d-43cf-98be-27057413ee41,57
0bbf8d7d-033f-4bab-a918-c058b329573e,88
0bbfa734-4cb1-4b79-83f0-4fe747ad50f8,70
0bca2a86-ea66-4599-a879-0c5422429a71,53
0bccc32d-a260-4a9b-b502-601e442989d6,46
0bd0110d-c3c0-4cc6-8f57-46ef04149ee6,33
0bd37f8e-7b8d-4d11-9df5-9f5b0325e519,63
0bdea615-f850-449b-a66f-3d87d3e3cce0,93
0be7b620-4307-4180-8b65-b4832cec5d9f,45
